start;end;chr
41512079;41512270;1
41503034;41503213;1
41494256;41494398;1
41492874;41493991;1
41707731;41707978;1
41659995;41660071;1
41651793;41651922;1
41627036;41627104;1
41626547;41626570;1
41625397;41625605;1
41618271;41618413;1
41617286;41617356;1
41608550;41608784;1
41582594;41582682;1
41578955;41579198;1
41540891;41541123;1
41536267;41536393;1
41514362;41514562;1
41512079;41512270;1
41503034;41503213;1
41494256;41494398;1
41492874;41493991;1
41707731;41707978;1
41659995;41660071;1
41651793;41651922;1
41627036;41627104;1
41626547;41626570;1
41625397;41625605;1
41618271;41618413;1
41617286;41617356;1
41608550;41608784;1
41582594;41582682;1
41578955;41579198;1
41540891;41541123;1
41536267;41536393;1
41514362;41514562;1
41512079;41512270;1
41503034;41503213;1
41499655;41499720;1
41494256;41494398;1
41492874;41493991;1
41564471;41564855;1
41730090;41730551;1
41827106;41828016;1
41847288;41847881;1
41847883;41849262;1
41841197;41841341;1
41840676;41840924;1
41950209;41950354;1
41949718;41949783;1
41948137;41948259;1
41946766;41946864;1
41944446;41945173;1
41950209;41950354;1
41949718;41949874;1
41948137;41948259;1
41944446;41945173;1
41950209;41950354;1
41949718;41949874;1
41948137;41948259;1
41946766;41946864;1
41944446;41945173;1
42501478;42501605;1
42384084;42384195;1
42314542;42314760;1
42312860;42314116;1
42384084;42384593;1
42314542;42314760;1
42312860;42314116;1
42384084;42384593;1
42094420;42094618;1
42045408;42050989;1
42041215;42041360;1
41990406;41990581;1
41984073;41984159;1
41978487;41979421;1
41972036;41976934;1
42384084;42384593;1
42166587;42166666;1
42094420;42094618;1
42045408;42050989;1
42041215;42041360;1
41990406;41990581;1
41984073;41984159;1
41978487;41979421;1
41972036;41976937;1
42619081;42619211;1
42620351;42620537;1
42621206;42621491;1
42630309;42630416;1
42629074;42629281;1
42628361;42628641;1
42801297;42801551;1
42776721;42776781;1
42744019;42744343;1
42730786;42730860;1
42693554;42693637;1
42671433;42671534;1
42664773;42664901;1
42660561;42660735;1
42656974;42657390;1
42654974;42655075;1
42654408;42654599;1
42647588;42647695;1
42642219;42645496;1
42800730;42800906;1
42776721;42776781;1
42744019;42744343;1
42730786;42730860;1
42693554;42693637;1
42664773;42664901;1
42660561;42660735;1
42656974;42657390;1
42654974;42655075;1
42654408;42654599;1
42647588;42647695;1
42642219;42645496;1
42800730;42800906;1
42776721;42776781;1
42744019;42744343;1
42730786;42730860;1
42693554;42693637;1
42671433;42671534;1
42664773;42664901;1
42660561;42660735;1
42656974;42657390;1
42654974;42655075;1
42654408;42654599;1
42647588;42647695;1
42642219;42645496;1
42800596;42800626;1
42789355;42789498;1
42781017;42781126;1
42776721;42776781;1
42744019;42744343;1
42730786;42730860;1
42693554;42693637;1
42671433;42671534;1
42664773;42664901;1
42660561;42660735;1
42656974;42657390;1
42654974;42655075;1
42654408;42654599;1
42647588;42647695;1
42642219;42645496;1
42846463;42846768;1
42865075;42865305;1
42870182;42870268;1
42875655;42875858;1
42880155;42889903;1
42878023;42878495;1
42921559;42921693;1
42915589;42915730;1
42905527;42905696;1
42902092;42902214;1
42900945;42901056;1
42898814;42898959;1
42896000;42896529;1
42921559;42921693;1
42915589;42915730;1
42914138;42914309;1
42905527;42905696;1
42902092;42902214;1
42900945;42901056;1
42898814;42898959;1
42896000;42896529;1
42921778;42922170;1
42922918;42923021;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43000560;43000660;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929569;1
42942779;42942807;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929569;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43002147;43002272;1
43004844;43004981;1
43011081;43011250;1
43021827;43022076;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929569;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43002147;43002272;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929569;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929561;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929328;1
42938793;42938974;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43000560;43000660;1
43002147;43002272;1
43011081;43011250;1
43021827;43022076;1
43023810;43023947;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929328;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42928957;42929561;1
42946132;42946237;1
42948334;42948487;1
42955829;42955900;1
42962769;42962884;1
42964489;42964587;1
43000560;43000660;1
43002147;43002272;1
43011081;43011250;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119861;1
42998929;42999622;1
43000560;43000660;1
43002147;43002272;1
43004844;43004981;1
43011081;43011250;1
43021827;43022076;1
43031967;43032146;1
43042691;43042900;1
43047031;43047185;1
43054992;43055154;1
43076649;43076761;1
43102908;43103049;1
43108144;43108280;1
43110364;43110478;1
43111806;43111988;1
43119047;43119114;1
43119489;43122861;1
42922012;42922170;1
42922918;42923238;1
42925274;42926901;1
42922012;42922170;1
42922918;42923021;1
42925274;42926901;1
42922214;42922744;1
42922918;42923021;1
42938793;42939088;1
42922214;42923021;1
42925274;42926907;1
42922214;42922744;1
42922918;42923021;1
42925274;42926907;1
42922214;42922395;1
42922918;42923021;1
42925274;42926907;1
42922214;42922299;1
42922918;42923021;1
42925274;42926907;1
42922214;42922254;1
42922918;42923021;1
42925274;42926907;1
42965467;42966085;1
43034705;43034809;1
43124094;43124183;1
43124515;43124579;1
43124899;43125041;1
43125193;43125237;1
43126533;43126575;1
43130534;43130626;1
43131651;43131738;1
43132218;43132258;1
43133022;43133111;1
43142255;43142429;1
43124094;43124183;1
43124515;43124579;1
43124899;43124922;1
43125193;43125237;1
43126533;43126575;1
43130534;43130626;1
43131651;43131738;1
43132218;43132258;1
43133022;43133111;1
43142255;43142429;1
43148807;43149036;1
43159161;43159194;1
43161870;43161959;1
43162313;43162615;1
43162851;43162933;1
43166452;43166717;1
43167652;43169476;1
43148089;43148402;1
43149074;43149137;1
43159161;43159194;1
43161870;43161959;1
43162313;43162615;1
43162851;43162933;1
43166452;43166717;1
43167652;43169476;1
43205512;43205907;1
43204092;43204256;1
43198764;43201701;1
43205512;43205907;1
43204092;43204256;1
43203900;43203984;1
43201549;43201701;1
43198764;43200805;1
43205512;43205907;1
43204092;43204256;1
43203900;43203984;1
43198764;43201701;1
43232178;43232699;1
43227994;43228146;1
43224872;43225061;1
43224523;43224654;1
43223454;43223593;1
43221219;43221308;1
43220836;43220888;1
43220540;43220661;1
43218208;43218335;1
43217945;43218040;1
43215857;43216007;1
43213871;43213988;1
43213394;43213469;1
43212943;43213083;1
43212045;43212523;1
43232178;43232699;1
43227994;43228146;1
43224872;43225061;1
43224523;43224654;1
43223454;43223593;1
43221219;43221308;1
43220836;43220888;1
43220540;43220661;1
43218208;43218335;1
43217945;43218040;1
43215857;43216007;1
43213871;43213988;1
43213394;43213469;1
43212924;43213083;1
43212045;43212523;1
43232178;43232699;1
43227994;43228146;1
43224872;43225061;1
43224523;43224654;1
43223454;43223593;1
43221219;43221308;1
43220836;43220888;1
43220540;43220661;1
43218208;43218335;1
43217945;43218040;1
43215857;43216007;1
43213871;43213988;1
43213394;43213469;1
43212045;43213083;1
43232920;43233061;1
43239234;43239320;1
43240408;43240539;1
43240880;43245162;1
43232920;43233061;1
43233180;43233295;1
43239234;43239320;1
43240408;43240539;1
43240880;43245162;1
43250354;43250566;1
43249673;43249793;1
43242337;43242495;1
43250662;43250753;1
43255467;43255605;1
43258476;43258573;1
43259272;43259415;1
43260084;43260284;1
43263769;43266498;1
43282861;43283068;1
43282102;43282251;1
43272723;43273171;1
43282793;43282924;1
43291294;43291409;1
43296115;43296204;1
43296439;43296786;1
43300709;43300825;1
43301403;43301435;1
43302829;43302861;1
43304572;43304592;1
43305704;43305724;1
43305823;43305849;1
43305941;43305967;1
43308188;43310662;1
43291232;43291409;1
43296115;43296204;1
43296439;43296786;1
43300709;43300825;1
43301403;43301435;1
43302829;43302861;1
43304572;43304592;1
43305704;43305724;1
43305823;43305849;1
43305941;43305967;1
43308188;43310662;1
43312284;43312328;1
43314962;43315084;1
43315236;43315413;1
43316621;43318148;1
43312284;43312328;1
43316621;43318148;1
43323293;43323379;1
43335756;43335832;1
43346025;43346104;1
43352343;43354463;1
43352022;43354392;1
43368785;43369783;1
43424305;43424539;1
43408897;43408992;1
43396717;43396877;1
43396297;43396537;1
43395544;43395706;1
43395264;43395451;1
43394881;43394985;1
43394603;43394704;1
43393276;43393479;1
43391024;43392912;1
43424720;43425248;1
43435920;43436065;1
43439645;43439859;1
43448796;43449029;1
43457109;43457214;1
43613575;43613755;1
43616432;43616491;1
43618499;43618602;1
43621877;43622067;1
43637951;43638241;1
43637724;43637812;1
43637557;43637640;1
43637150;43637322;1
43636427;43636550;1
43634610;43634699;1
43632831;43632906;1
43632497;43632590;1
43630314;43630476;1
43629845;43630164;1
43637724;43637961;1
43637557;43637640;1
43637150;43637322;1
43636427;43636550;1
43634610;43634699;1
43632831;43632906;1
43632497;43632590;1
43630314;43630476;1
43629855;43630164;1
43637323;43637383;1
43637323;43637342;1
43637357;43637378;1
43638001;43638124;1
43638403;43638581;1
43647205;43647521;1
43649262;43649548;1
43650820;43651027;1
43652378;43652530;1
43663224;43663363;1
43664152;43664317;1
43665061;43665174;1
43672391;43672603;1
43675414;43675587;1
43680926;43681087;1
43685053;43685208;1
43687043;43687136;1
43687776;43687966;1
43688495;43688668;1
43689717;43689875;1
43692654;43692797;1
43697737;43697835;1
43698179;43698295;1
43699950;43700084;1
43700166;43700309;1
43708898;43709030;1
43719648;43720029;1
43638001;43638124;1
43638406;43638581;1
43647205;43647521;1
43649262;43649548;1
43650820;43651027;1
43652378;43652530;1
43663224;43663363;1
43664152;43664317;1
43665061;43665174;1
43672391;43672603;1
43675414;43675587;1
43680926;43681087;1
43685053;43685208;1
43687043;43687136;1
43687776;43687966;1
43688495;43688668;1
43689717;43689875;1
43692654;43692797;1
43698179;43698295;1
43699950;43700084;1
43700166;43700309;1
43708898;43709030;1
43719648;43720029;1
43638001;43638124;1
43638403;43638581;1
43647205;43647521;1
43649262;43649548;1
43650820;43651027;1
43652378;43652530;1
43663224;43663363;1
43664152;43664317;1
43665061;43665174;1
43672391;43672603;1
43675414;43676549;1
43638001;43638124;1
43638406;43638581;1
43647205;43647521;1
43649262;43649548;1
43650820;43651027;1
43652378;43652530;1
43663224;43663363;1
43664152;43664317;1
43665061;43665174;1
43672391;43672603;1
43675414;43676549;1
43735654;43735756;1
43736257;43736464;1
43737855;43738010;1
43738249;43739673;1
43735654;43735756;1
43736352;43736464;1
43737855;43738010;1
43738249;43739673;1
43751224;43751252;1
43748923;43749039;1
43747548;43748778;1
43751115;43751252;1
43748923;43749039;1
43747548;43748778;1
43766653;43766800;1
43770522;43770836;1
43770904;43771014;1
43772511;43772666;1
43772813;43772944;1
43773103;43773243;1
43773467;43773595;1
43774657;43774802;1
43775059;43775203;1
43777342;43777500;1
43777665;43777802;1
43777976;43778272;1
43778806;43779096;1
43779449;43779639;1
43782870;43783080;1
43783235;43783345;1
43783553;43783743;1
43784906;43785019;1
43785130;43785200;1
43786940;43786980;1
43787067;43787163;1
43787287;43787386;1
43788322;43788779;1
43766653;43766800;1
43770605;43770836;1
43770904;43771014;1
43772511;43772666;1
43772813;43772944;1
43773103;43773243;1
43773467;43773595;1
43774657;43774802;1
43775059;43775203;1
43777342;43777500;1
43777665;43777802;1
43777976;43778272;1
43778806;43779096;1
43779449;43779639;1
43782870;43783080;1
43783235;43783345;1
43783553;43783743;1
43784906;43785019;1
43785130;43785200;1
43786940;43786980;1
43787067;43787163;1
43787287;43787386;1
43788322;43788779;1
43803489;43803598;1
43803770;43803902;1
43804213;43804391;1
43804942;43805240;1
43805635;43805797;1
43806058;43806184;1
43812116;43812300;1
43812463;43812605;1
43814514;43814673;1
43814934;43815030;1
43817887;43817974;1
43818189;43820137;1
43824652;43824677;1
43824838;43825067;1
43825161;43825309;1
43825396;43825492;1
43825640;43825768;1
43825864;43826060;1
43826170;43826264;1
43826404;43826632;1
43826791;43826916;1
43827866;43827983;1
43828622;43828874;1
43833586;43833682;1
43831235;43831294;1
43830857;43831047;1
43830599;43830679;1
43830409;43830465;1
43830286;43830318;1
43829995;43830131;1
43829072;43829808;1
43833586;43833682;1
43831235;43831294;1
43830599;43830679;1
43830409;43830465;1
43830213;43830318;1
43829995;43830131;1
43829072;43829808;1
43833586;43833682;1
43831235;43831294;1
43830857;43831047;1
43830409;43830465;1
43830213;43830318;1
43829995;43830131;1
43829072;43829808;1
43833586;43833682;1
43831235;43831294;1
43830857;43831047;1
43830599;43830679;1
43830409;43830465;1
43830213;43830318;1
43829995;43830131;1
43829072;43829808;1
43833157;43833385;1
43831235;43831294;1
43830857;43831047;1
43830599;43830679;1
43830409;43830465;1
43830213;43830318;1
43829995;43830131;1
43829072;43829808;1
43830319;43830386;1
43830319;43830341;1
43830359;43830381;1
43855430;43855471;1
43853981;43854099;1
43853174;43853318;1
43852529;43852669;1
43852260;43852341;1
43851649;43851897;1
43850717;43850777;1
43849588;43850223;1
43855430;43855471;1
43853981;43854099;1
43853174;43853318;1
43852529;43852669;1
43852260;43852341;1
43851649;43851897;1
43849588;43850777;1
43855430;43855471;1
43853981;43854160;1
43853174;43853300;1
43852529;43852669;1
43852260;43852341;1
43851649;43851897;1
43849588;43850777;1
43855570;43855666;1
43868848;43868973;1
43869272;43869445;1
43870051;43870221;1
43880753;43880884;1
43881631;43881772;1
43882206;43882312;1
43885405;43885615;1
43885824;43885994;1
43886420;43886654;1
43886845;43886974;1
43887754;43887896;1
43888151;43888303;1
43888440;43888554;1
43888770;43888987;1
43889888;43890103;1
43890455;43890533;1
43890784;43890878;1
43891145;43891313;1
43891506;43891620;1
43891709;43891822;1
43892039;43892209;1
43892386;43892480;1
43892727;43892850;1
43892952;43893116;1
43893201;43893405;1
43893674;43893789;1
43893911;43894157;1
43895374;43895515;1
43895682;43895774;1
43895982;43896060;1
43896167;43896460;1
43896620;43896761;1
43896936;43897043;1
43897131;43897194;1
43897387;43897572;1
43897943;43898110;1
43898188;43898275;1
43898399;43898470;1
43898660;43898861;1
43900057;43900156;1
43900871;43901000;1
43902842;43902994;1
43903077;43903179;1
43903266;43903371;1
43903462;43903573;1
43904370;43904488;1
43904600;43904764;1
43905029;43905113;1
43905276;43905440;1
43905552;43905719;1
43906124;43906257;1
43906885;43907051;1
43907175;43907272;1
43907357;43907489;1
43907671;43907801;1
43907939;43908039;1
43908113;43908289;1
43908490;43908757;1
43908859;43908938;1
43909023;43909148;1
43909268;43909467;1
43911565;43911655;1
43911850;43911930;1
43912013;43912087;1
43912626;43912839;1
43913216;43913369;1
43913520;43913642;1
43913750;43914155;1
43914283;43914399;1
43915774;43915842;1
